age,sex,profession,income
35.0,male,worker,111667.0
39.0,male,unemployed,200000.0
34.0,male,worker,111724.0
40.0,male,worker,111429.0
34.0,male,unemployed,66724.0
39.0,male,worker,111471.0
40.0,male,worker,111429.0
42.0,male,unemployed,66351.0
33.0,male,unemployed,66786.0
30.0,male,unemployed,67000.0
32.0,male,worker,111852.0
25.0,male,worker,112500.0
31.0,male,worker,111923.0
38.0,male,unemployed,66515.0
39.0,male,worker,111471.0
40.0,male,worker,111429.0
38.0,male,unemployed,66515.0
31.0,male,worker,111923.0
31.0,male,worker,111923.0
35.0,male,unemployed,66667.0
40.0,male,unemployed,66429.0
34.0,male,worker,111724.0
36.0,male,worker,111613.0
29.0,male,unemployed,67083.0
37.0,male,unemployed,66562.0
43.0,male,worker,111316.0
24.0,male,unemployed,67632.0
45.0,male,worker,111250.0
29.0,male,unemployed,200000.0
36.0,male,unemployed,66613.0
41.0,male,unemployed,66389.0
39.0,male,unemployed,66471.0
34.0,male,unemployed,66724.0
31.0,male,unemployed,66923.0
44.0,male,unemployed,66282.0
25.0,male,worker,112500.0
29.0,male,worker,112083.0
,,worker,111667.0
41.0,male,worker,111389.0
31.0,male,worker,111923.0
33.0,male,worker,111786.0
30.0,male,worker,112000.0
31.0,male,worker,111923.0
36.0,male,worker,111613.0
30.0,male,unemployed,67000.0
41.0,male,unemployed,66389.0
26.0,male,worker,112381.0
,,worker,111724.0
32.0,male,worker,111852.0
,,unemployed,66389.0
25.0,male,worker,112500.0
33.0,male,worker,111786.0
36.0,male,worker,111613.0
31.0,male,worker,111923.0
43.0,male,unemployed,66316.0
36.0,male,unemployed,66613.0
47.0,male,unemployed,66190.0
27.0,male,worker,112273.0
45.0,male,worker,111250.0
38.0,male,worker,111515.0
43.0,male,unemployed,66316.0
36.0,male,worker,111613.0
32.0,male,unemployed,66852.0
36.0,male,worker,111613.0
41.0,male,worker,111389.0
28.0,male,unemployed,67174.0
42.0,male,worker,111351.0
37.0,male,worker,111562.0
32.0,male,worker,111852.0
40.0,male,worker,111429.0
35.0,male,unemployed,66667.0
41.0,male,worker,111389.0
,,worker,111786.0
30.0,male,worker,112000.0
39.0,male,unemployed,66471.0
36.0,male,worker,111613.0
36.0,male,unemployed,66613.0
25.0,male,worker,112500.0
36.0,male,unemployed,66613.0
41.0,male,worker,111389.0
35.0,male,unemployed,66667.0
34.0,male,unemployed,66724.0
38.0,male,worker,111515.0
34.0,male,worker,111724.0
34.0,male,worker,111724.0
34.0,male,worker,111724.0
41.0,male,worker,111389.0
,,worker,112083.0
42.0,male,unemployed,66351.0
37.0,male,worker,111562.0
36.0,male,worker,111613.0
37.0,male,worker,111562.0
44.0,male,worker,111282.0
41.0,male,worker,111389.0
41.0,male,unemployed,66389.0
33.0,male,worker,111786.0
41.0,male,unemployed,66389.0
36.0,male,unemployed,66613.0
34.0,male,unemployed,66724.0
,,worker,111923.0
42.0,male,unemployed,66351.0
36.0,male,unemployed,66613.0
29.0,male,unemployed,67083.0
29.0,male,worker,112083.0
47.0,male,unemployed,66190.0
37.0,male,worker,111562.0
30.0,male,unemployed,67000.0
35.0,male,worker,111667.0
31.0,male,worker,200000.0
34.0,male,worker,111724.0
37.0,male,worker,111562.0
33.0,male,unemployed,66786.0
35.0,male,unemployed,66667.0
32.0,male,unemployed,66852.0
34.0,male,worker,111724.0
50.0,male,worker,111111.0
35.0,male,worker,111667.0
34.0,male,worker,111724.0
,,unemployed,66282.0
31.0,male,unemployed,66923.0
33.0,male,unemployed,66786.0
41.0,male,worker,111389.0
43.0,male,worker,111316.0
,,worker,111786.0
34.0,male,worker,111724.0
31.0,male,worker,111923.0
,,worker,111429.0
37.0,male,unemployed,66562.0
28.0,male,worker,112174.0
39.0,male,worker,111471.0
23.0,male,unemployed,67778.0
38.0,male,worker,111515.0
37.0,male,worker,111562.0
36.0,male,worker,111613.0
38.0,male,worker,111515.0
41.0,male,unemployed,66389.0
45.0,male,worker,111250.0
37.0,male,unemployed,66562.0
22.0,male,worker,112941.0
36.0,male,worker,111613.0
36.0,male,worker,200000.0
29.0,male,worker,112083.0
24.0,male,worker,112632.0
40.0,male,unemployed,66429.0
29.0,male,unemployed,67083.0
39.0,male,worker,111471.0
39.0,male,unemployed,66471.0
39.0,male,unemployed,66471.0
34.0,male,worker,111724.0
37.0,male,worker,111562.0
38.0,male,worker,111515.0
35.0,male,worker,111667.0
36.0,male,unemployed,66613.0
29.0,male,worker,112083.0
38.0,male,worker,111515.0
43.0,male,worker,111316.0
36.0,male,worker,111613.0
37.0,male,worker,111562.0
37.0,male,unemployed,66562.0
27.0,male,worker,112273.0
29.0,male,unemployed,67083.0
24.0,male,unemployed,67632.0
27.0,male,worker,112273.0
35.0,male,worker,111667.0
45.0,male,unemployed,66250.0
,,worker,111852.0
41.0,male,unemployed,66389.0
34.0,male,worker,111724.0
34.0,male,unemployed,66724.0
33.0,male,worker,200000.0
30.0,male,unemployed,67000.0
35.0,male,worker,111667.0
33.0,male,worker,111786.0
38.0,male,worker,111515.0
37.0,male,unemployed,66562.0
30.0,male,unemployed,67000.0
39.0,male,worker,111471.0
38.0,male,worker,111515.0
26.0,male,worker,112381.0
27.0,male,worker,112273.0
47.0,male,worker,111190.0
41.0,male,unemployed,66389.0
42.0,male,unemployed,66351.0
27.0,male,unemployed,67273.0
31.0,male,worker,111923.0
37.0,male,worker,111562.0
36.0,male,worker,111613.0
30.0,male,unemployed,67000.0
45.0,male,unemployed,66250.0
38.0,male,worker,111515.0
31.0,male,unemployed,66923.0
36.0,male,unemployed,66613.0
37.0,male,worker,111562.0
29.0,male,worker,112083.0
35.0,male,worker,111667.0
37.0,male,worker,111562.0
29.0,male,worker,112083.0
31.0,male,unemployed,66923.0
28.0,male,worker,112174.0
48.0,male,unemployed,66163.0
43.0,male,worker,111316.0
44.0,male,unemployed,66282.0
32.0,male,worker,111852.0
30.0,male,worker,112000.0
27.0,male,worker,112273.0
,,worker,111613.0
,,worker,111852.0
39.0,male,worker,111471.0
39.0,male,worker,111471.0
33.0,male,worker,111786.0
,,worker,111667.0
37.0,male,unemployed,66562.0
33.0,male,worker,111786.0
36.0,male,worker,111613.0
39.0,male,worker,111471.0
37.0,male,worker,111562.0
36.0,male,worker,111613.0
34.0,male,worker,111724.0
32.0,male,worker,111852.0
39.0,male,worker,111471.0
44.0,male,worker,111282.0
36.0,male,unemployed,66613.0
38.0,male,worker,111515.0
44.0,male,worker,111282.0
37.0,male,worker,111562.0
39.0,male,worker,111471.0
29.0,male,unemployed,67083.0
52.0,male,worker,111064.0
34.0,male,worker,111724.0
29.0,male,worker,112083.0
26.0,male,worker,112381.0
27.0,male,worker,112273.0
35.0,male,unemployed,66667.0
33.0,male,unemployed,66786.0
42.0,male,unemployed,66351.0
36.0,male,unemployed,66613.0
41.0,male,worker,111389.0
42.0,male,unemployed,66351.0
,,unemployed,66852.0
28.0,male,worker,112174.0
44.0,male,unemployed,66282.0
28.0,male,unemployed,67174.0
34.0,male,worker,111724.0
,,worker,111786.0
43.0,male,worker,111316.0
29.0,male,worker,112083.0
30.0,male,worker,112000.0
28.0,male,worker,112174.0
38.0,male,worker,111515.0
31.0,male,worker,111923.0
24.0,male,worker,112632.0
32.0,male,worker,111852.0
31.0,male,worker,111923.0
36.0,male,worker,111613.0
36.0,male,worker,111613.0
44.0,male,worker,111282.0
32.0,male,worker,111852.0
38.0,male,unemployed,66515.0
32.0,male,unemployed,66852.0
47.0,male,worker,111190.0
33.0,male,worker,111786.0
32.0,male,unemployed,66852.0
27.0,male,worker,112273.0
35.0,male,worker,111667.0
31.0,male,unemployed,66923.0
35.0,male,worker,111667.0
24.0,male,worker,112632.0
28.0,male,worker,112174.0
38.0,male,worker,111515.0
49.0,male,unemployed,66136.0
31.0,male,unemployed,66923.0
40.0,male,worker,111429.0
36.0,male,worker,111613.0
34.0,male,worker,111724.0
44.0,male,worker,111282.0
37.0,male,worker,111562.0
26.0,male,unemployed,67381.0
35.0,male,unemployed,66667.0
36.0,male,unemployed,66613.0
36.0,male,unemployed,66613.0
42.0,male,worker,111351.0
33.0,male,unemployed,66786.0
36.0,male,worker,111613.0
32.0,male,unemployed,66852.0
34.0,male,worker,111724.0
33.0,male,worker,111786.0
36.0,male,unemployed,66613.0
36.0,male,unemployed,66613.0
44.0,male,worker,111282.0
37.0,male,worker,111562.0
29.0,male,unemployed,67083.0
36.0,male,worker,111613.0
38.0,male,worker,111515.0
39.0,male,unemployed,66471.0
29.0,male,unemployed,67083.0
41.0,male,worker,111389.0
37.0,male,worker,111562.0
,,worker,112174.0
27.0,male,worker,112273.0
28.0,male,unemployed,67174.0
43.0,male,unemployed,66316.0
35.0,male,unemployed,66667.0
31.0,male,unemployed,66923.0
34.0,male,worker,111724.0
41.0,male,worker,111389.0
35.0,male,unemployed,66667.0
33.0,male,worker,111786.0
42.0,male,worker,111351.0
33.0,male,worker,111786.0
27.0,male,worker,112273.0
29.0,male,worker,112083.0
29.0,male,worker,112083.0
37.0,male,worker,111562.0
34.0,male,worker,111724.0
28.0,male,worker,112174.0
38.0,male,worker,111515.0
32.0,male,worker,111852.0
,,worker,111471.0
37.0,male,worker,111562.0
39.0,male,worker,111471.0
31.0,male,worker,111923.0
40.0,male,unemployed,66429.0
38.0,male,worker,111515.0
38.0,male,unemployed,66515.0
31.0,male,worker,111923.0
35.0,male,worker,111667.0
31.0,male,worker,111923.0
31.0,male,unemployed,66923.0
31.0,male,worker,111923.0
33.0,male,worker,111786.0
35.0,male,worker,111667.0
36.0,male,unemployed,66613.0
34.0,male,worker,111724.0
38.0,male,worker,111515.0
31.0,male,unemployed,66923.0
41.0,male,worker,111389.0
37.0,male,worker,111562.0
35.0,male,unemployed,66667.0
33.0,male,worker,111786.0
,,unemployed,200000.0
33.0,male,worker,111786.0
39.0,male,worker,111471.0
28.0,male,worker,112174.0
38.0,male,worker,111515.0
39.0,male,worker,111471.0
25.0,male,worker,112500.0
38.0,male,worker,111515.0
44.0,male,unemployed,66282.0
37.0,male,worker,111562.0
33.0,male,worker,111786.0
23.0,male,worker,112778.0
34.0,male,worker,111724.0
33.0,male,worker,111786.0
37.0,male,worker,111562.0
38.0,male,worker,111515.0
33.0,male,worker,111786.0
26.0,male,unemployed,67381.0
38.0,male,unemployed,66515.0
36.0,male,worker,111613.0
46.0,male,worker,111220.0
38.0,male,unemployed,66515.0
40.0,male,unemployed,66429.0
37.0,male,unemployed,66562.0
31.0,male,unemployed,66923.0
34.0,male,worker,111724.0
30.0,male,worker,112000.0
26.0,male,worker,112381.0
46.0,male,worker,111220.0
45.0,male,worker,111250.0
44.0,male,worker,200000.0
28.0,male,unemployed,67174.0
35.0,male,unemployed,66667.0
44.0,male,worker,111282.0
33.0,male,worker,111786.0
35.0,male,worker,111667.0
42.0,male,worker,111351.0
31.0,male,worker,111923.0
35.0,male,worker,111667.0
39.0,male,worker,111471.0
,,unemployed,66220.0
39.0,male,worker,111471.0
31.0,male,unemployed,66923.0
43.0,male,unemployed,66316.0
29.0,male,unemployed,67083.0
31.0,male,unemployed,66923.0
33.0,male,unemployed,66786.0
49.0,male,unemployed,66136.0
21.0,male,worker,113125.0
34.0,male,unemployed,66724.0
26.0,male,unemployed,67381.0
43.0,male,worker,111316.0
32.0,male,unemployed,66852.0
32.0,male,worker,111852.0
35.0,male,worker,111667.0
,,unemployed,68333.0
39.0,male,unemployed,66471.0
31.0,male,worker,111923.0
41.0,male,worker,111389.0
43.0,male,worker,111316.0
31.0,male,unemployed,66923.0
41.0,male,worker,111389.0
33.0,male,worker,111786.0
35.0,male,worker,111667.0
39.0,male,worker,111471.0
25.0,male,worker,112500.0
36.0,male,unemployed,66613.0
23.0,male,unemployed,67778.0
32.0,male,worker,111852.0
41.0,male,worker,111389.0
,,unemployed,66515.0
42.0,male,worker,111351.0
35.0,male,worker,111667.0
30.0,male,worker,112000.0
40.0,male,worker,111429.0
30.0,male,worker,112000.0
38.0,male,worker,111515.0
40.0,male,worker,111429.0
34.0,male,unemployed,66724.0
43.0,male,worker,111316.0
33.0,male,worker,111786.0
38.0,male,worker,111515.0
24.0,male,worker,112632.0
37.0,male,worker,111562.0
41.0,male,worker,111389.0
35.0,male,worker,111667.0
30.0,male,worker,112000.0
34.0,male,worker,111724.0
42.0,male,unemployed,66351.0
,,unemployed,67000.0
36.0,male,worker,111613.0
28.0,male,worker,112174.0
32.0,male,worker,111852.0
27.0,male,worker,112273.0
37.0,male,worker,111562.0
36.0,male,worker,111613.0
40.0,male,unemployed,66429.0
32.0,male,unemployed,66852.0
24.0,male,unemployed,67632.0
45.0,male,unemployed,66250.0
33.0,male,worker,111786.0
32.0,male,worker,111852.0
36.0,male,unemployed,66613.0
40.0,male,unemployed,66429.0
46.0,male,unemployed,66220.0
38.0,male,worker,111515.0
28.0,male,worker,112174.0
34.0,male,unemployed,66724.0
31.0,male,worker,111923.0
31.0,male,unemployed,66923.0
32.0,male,worker,111852.0
33.0,male,unemployed,66786.0
41.0,male,unemployed,66389.0
36.0,male,worker,111613.0
38.0,male,unemployed,66515.0
29.0,male,worker,112083.0
39.0,male,worker,111471.0
34.0,male,worker,200000.0
,,worker,111471.0
37.0,male,unemployed,66562.0
37.0,male,unemployed,66562.0
39.0,male,worker,111471.0
43.0,male,worker,111316.0
34.0,male,unemployed,66724.0
32.0,male,worker,111852.0
26.0,male,unemployed,67381.0
44.0,male,worker,111282.0
31.0,male,unemployed,66923.0
33.0,male,worker,111786.0
36.0,male,worker,111613.0
34.0,male,unemployed,66724.0
28.0,male,worker,112174.0
,,worker,111852.0
30.0,male,unemployed,67000.0
38.0,male,worker,111515.0
34.0,male,worker,111724.0
30.0,male,unemployed,67000.0
32.0,male,worker,111852.0
29.0,male,worker,112083.0
37.0,male,worker,111562.0
,,worker,111923.0
37.0,male,unemployed,66562.0
41.0,male,unemployed,66389.0
40.0,male,worker,111429.0
,,worker,111667.0
36.0,male,unemployed,66613.0
35.0,male,worker,111667.0
38.0,male,worker,111515.0
,,worker,111852.0
34.0,male,worker,111724.0
39.0,male,unemployed,66471.0
37.0,male,unemployed,66562.0
39.0,male,unemployed,66471.0
34.0,male,worker,111724.0
40.0,male,unemployed,66429.0
35.0,male,worker,111667.0
35.0,male,worker,111667.0
35.0,male,worker,111667.0
33.0,male,worker,111786.0
36.0,male,worker,200000.0
40.0,male,worker,111429.0
31.0,male,worker,111923.0
31.0,male,worker,111923.0
25.0,male,worker,112500.0
27.0,male,unemployed,67273.0
27.0,male,worker,112273.0
29.0,male,worker,112083.0
33.0,male,worker,111786.0
34.0,male,unemployed,66724.0
39.0,male,unemployed,66471.0
34.0,male,worker,111724.0
30.0,male,unemployed,67000.0
42.0,male,worker,111351.0
21.0,male,unemployed,68125.0
40.0,male,worker,111429.0
27.0,male,worker,112273.0
28.0,male,worker,112174.0
32.0,male,worker,111852.0
35.0,male,worker,111667.0
35.0,male,worker,111667.0
36.0,male,worker,111613.0
41.0,male,unemployed,66389.0
41.0,male,worker,111389.0
35.0,male,worker,111667.0
33.0,male,worker,111786.0
30.0,male,unemployed,67000.0
33.0,male,unemployed,66786.0
44.0,male,unemployed,66282.0
36.0,male,worker,111613.0
41.0,male,worker,111389.0
34.0,male,unemployed,66724.0
,,worker,111852.0
46.0,male,unemployed,66220.0
36.0,male,worker,111613.0
39.0,male,worker,111471.0
27.0,male,unemployed,67273.0
27.0,male,worker,112273.0
33.0,male,unemployed,66786.0
34.0,male,unemployed,66724.0
41.0,male,worker,111389.0
34.0,male,worker,111724.0
46.0,male,worker,111220.0
27.0,male,unemployed,67273.0
40.0,male,worker,111429.0
,,unemployed,66724.0
40.0,male,unemployed,66429.0
39.0,male,worker,111471.0
30.0,male,worker,112000.0
34.0,male,worker,111724.0
32.0,male,unemployed,66852.0
34.0,male,unemployed,66724.0
35.0,male,worker,111667.0
36.0,male,worker,111613.0
31.0,male,worker,111923.0
43.0,male,worker,111316.0
30.0,male,unemployed,67000.0
34.0,male,worker,111724.0
27.0,male,worker,112273.0
33.0,male,worker,111786.0
25.0,male,worker,112500.0
33.0,male,worker,111786.0
28.0,male,worker,112174.0
44.0,male,worker,111282.0
,,unemployed,67273.0
35.0,male,unemployed,66667.0
35.0,male,unemployed,66667.0
34.0,male,worker,111724.0
37.0,male,worker,111562.0
32.0,male,worker,111852.0
33.0,male,unemployed,66786.0
35.0,male,worker,111667.0
,,worker,111429.0
29.0,male,worker,112083.0
,,unemployed,66786.0
31.0,male,worker,111923.0
44.0,male,worker,111282.0
34.0,male,unemployed,66724.0
39.0,male,worker,111471.0
31.0,male,worker,111923.0
43.0,male,worker,111316.0
33.0,male,worker,111786.0
34.0,male,worker,111724.0
43.0,male,unemployed,66316.0
40.0,male,worker,111429.0
36.0,male,worker,111613.0
35.0,male,worker,111667.0
35.0,male,worker,111667.0
40.0,male,worker,111429.0
35.0,male,worker,111667.0
36.0,male,worker,111613.0
40.0,male,worker,111429.0
41.0,male,worker,111389.0
34.0,male,unemployed,66724.0
39.0,male,worker,111471.0
35.0,male,worker,111667.0
31.0,male,worker,111923.0
37.0,male,worker,111562.0
25.0,male,worker,112500.0
36.0,male,worker,111613.0
32.0,male,unemployed,66852.0
46.0,male,unemployed,66220.0
37.0,male,unemployed,66562.0
30.0,male,unemployed,67000.0
34.0,male,worker,111724.0
33.0,male,worker,111786.0
47.0,male,unemployed,66190.0
45.0,male,unemployed,66250.0
27.0,male,worker,200000.0
34.0,male,unemployed,66724.0
38.0,male,worker,111515.0
39.0,male,unemployed,66471.0
32.0,male,worker,111852.0
29.0,male,worker,112083.0
33.0,male,unemployed,66786.0
35.0,male,unemployed,66667.0
34.0,male,unemployed,66724.0
38.0,male,unemployed,66515.0
32.0,male,worker,111852.0
30.0,male,worker,112000.0
35.0,male,worker,111667.0
41.0,male,worker,111389.0
35.0,male,worker,111667.0
43.0,male,worker,111316.0
38.0,male,worker,111515.0
29.0,male,worker,112083.0
40.0,male,worker,111429.0
33.0,male,worker,111786.0
36.0,male,unemployed,66613.0
37.0,male,unemployed,66562.0
41.0,male,worker,111389.0
32.0,male,worker,111852.0
36.0,male,worker,111613.0
33.0,male,worker,111786.0
40.0,male,unemployed,66429.0
36.0,male,worker,111613.0
44.0,male,worker,111282.0
47.0,male,unemployed,66190.0
,,worker,111471.0
39.0,male,unemployed,66471.0
31.0,male,worker,111923.0
36.0,male,unemployed,66613.0
37.0,male,worker,111562.0
37.0,male,unemployed,66562.0
25.0,male,unemployed,67500.0
35.0,male,worker,111667.0
38.0,male,worker,111515.0
35.0,male,unemployed,66667.0
28.0,male,worker,112174.0
38.0,male,worker,111515.0
37.0,male,worker,111562.0
41.0,male,unemployed,66389.0
38.0,male,unemployed,66515.0
39.0,male,worker,111471.0
33.0,male,worker,111786.0
32.0,male,worker,111852.0
34.0,male,worker,111724.0
36.0,male,unemployed,66613.0
41.0,male,worker,111389.0
30.0,male,worker,112000.0
34.0,male,worker,111724.0
39.0,male,worker,111471.0
25.0,male,worker,112500.0
34.0,male,unemployed,66724.0
31.0,male,unemployed,66923.0
35.0,male,worker,111667.0
24.0,male,unemployed,67632.0
35.0,male,worker,111667.0
40.0,male,worker,111429.0
35.0,male,unemployed,66667.0
43.0,male,worker,111316.0
29.0,male,worker,112083.0
34.0,male,worker,111724.0
54.0,male,unemployed,66020.0
27.0,male,unemployed,200000.0
,,worker,111923.0
37.0,male,unemployed,66562.0
33.0,male,worker,111786.0
46.0,male,worker,111220.0
34.0,male,worker,111724.0
25.0,male,worker,112500.0
37.0,male,worker,111562.0
28.0,male,worker,112174.0
32.0,male,worker,111852.0
36.0,male,worker,111613.0
33.0,male,worker,111786.0
38.0,male,unemployed,66515.0
35.0,male,worker,111667.0
44.0,male,worker,111282.0
29.0,male,worker,112083.0
36.0,male,unemployed,66613.0
41.0,male,unemployed,66389.0
38.0,male,worker,111515.0
32.0,male,unemployed,66852.0
32.0,male,unemployed,66852.0
38.0,male,unemployed,66515.0
36.0,male,worker,111613.0
46.0,male,worker,111220.0
38.0,male,worker,111515.0
44.0,male,worker,111282.0
34.0,male,worker,111724.0
31.0,male,unemployed,66923.0
35.0,male,unemployed,66667.0
35.0,male,worker,111667.0
37.0,male,worker,111562.0
27.0,male,worker,112273.0
,,worker,111220.0
47.0,male,worker,111190.0
,,worker,111852.0
36.0,male,worker,111613.0
22.0,male,worker,112941.0
